deidentified_text,overview
27,"**카드, 행사 안내]
[Web발신]
**카드]
*** 고객님께만 드리는 
[Service]5월 특별 프리미어 혜택!
*** 고객님의 멤버십 등급을 
P(프리미어)등급으로 
상향해드립니다

■ 응모만 하고 다음 날 스타벅스 아메리카노 등 프리미어 스탬프 쿠폰을 받아가세요 
- 응모하기 :  [URL] 
- 응모기간 :  ~23.5.28까지
※ 상기 URL외 아래 경로로도 응모 가능
: [Service]→ 이벤트+ → 이벤트 → *** 고객님을 위한 특별부스터 이벤트!

■ 프리미어 등급 스탬프 쿠폰 안내
- 쿠폰받기 : shcard.io/STcoupon
- 쿠폰종류 (택1)
  ① 스타벅스 아메리카노
  ② 올리브영 4,000원권
  ③ GS칼텍스&홈플러스 
  4천원 상품권
  ④ 카카오T 4,000 포인트
  ⑤ 이디야커피 플레인크로플
  ⑥ 투썸플레이스 4,000원권
  ⑦ 마이[Service]1,500 포인트
- 쿠폰 다운기간 : 응모익일 ~ 5.29일
- 쿠폰 사용기간 : 다운로드 시점 ~ 5.31일

유의사항
1. 특별 부스터 점수는 응모 후 익일 적용되며, 반드시 2023년 5월 28일까지 응모를 완료하셔야 프리미어 등급 스탬프 쿠폰 다운로드가 가능합니다. 
2. 해당 혜택은 LMS를 *** 고객님께만 제공되며,     반드시 응모하셔야 특별 부스터 점수가 적용됩니다.
3. 부스터 점수가 해제되면 등급도 자동 변경 됩니다. 
이점 유의하시기 바랍니다.

준법감시 심의필 제20230516-Cpc-004호(2023.05.16~2024.05.15) 
* 수신거부 : XXX-XXXX-XXXX (무료)","'***카드'에서 특정 고객들을 대상으로 멤버십 등급을 프리미어로 상향하는 이벤트를 진행하며, 응모 후 다음날 다양한 종류의 스탬프 쿠폰을 제공하는 프로모션을 진행합니다."
28,"**증권][Company]글로벌신성장
[Web발신]
**증권]
*** 고객님, 안녕하세요!

세계경제를 주도할 7개 신성장 테마에 분산 투자하고 하위 사모펀드가 일부 손실을 우선 충당해주는 [Company] 글로벌신성장(사모투자재간접형)펀드를 소개합니다.

**증권투자신탁(사모투자재간접형)
★ 투자포인트
☞ 글로벌 신성장 테마 7개에 분산투자하고, 테마별 주도기업에 압축투자 
☞ 손익차등형으로 하위 사모펀드가 손실 우선 충당
☞ 목표수익률 달성 시 조기상환(공모펀드 누적기준가 1,200원, 만기 3년)

- 모집청약기간: 23.07.17~08.07
- 설정일: 23.08.08
- 상품위험등급: 판매사 2등급(고위험), 운용사 2등급(높은위험)
- 선취수수료: 납입금액의 0.5% 이내 
- 총보수: 연 0.32%(판매:0.25%, 운용: 0.01%, 기타: 0.06%)
- 신탁계약기간 : 3년 
- 환매방법: 중도 환매 불가 
- 환헤지: 없음. 환노출형으로 환율변동에 따른 환차익/환차손이 기준가에 반영
※ A-e클래스 기준, 피투자펀드보수 별도

▼모집펀드를 확인하세요!!
[URL]

**증권거래비용 등 추가 발생 가능
※ 클래스별 보수·수수료에 따라 운용실적 상이

**증권 준법감시인 심사필 제2023-06645호
※ 유효기간 : 2023.07.17 ~ 2023.08.07

거부(무료)XXX-XXX-XXXX","**증권사에서 세계경제를 주도할 7개 신성장 테마에 분산 투자 가능한 사모투자재간접형 펀드를 소개하며, 해당 펀드는 하위 사모펀드가 손실을 우선 충당하는 손익차등형이며, 목표수익률 달성 시 조기상환이 가능하다."
29,"(광고)[[Company]]유튜브 세미나 신청하기
[Web발신]
(광고)[[Company]]※유튜브 세미나 신청하시고 스탁벅스커피쿠폰, 영화예매권, 에어팟프로, 에어팟MAX 받아가세요!방송시간에 들어오시면 추가 상품이 쏟아집니다.

▶ 방송일자 : 3.16(목)4:30~
▶ 유튜브 방송보기 신청하기!!
[URL]
*잠깐 깜박할까 걱정된다면 매일 4:25분에 알림을 받아보세요!
 

※자세한 내용은 홈페이지& App에서 확인하세요.



※투자전 설명청취 및 상품설명서 필독
※예금자보호법상 보호상품 *** 고객님
※자산가격 변동,환율변동,신용등급하락 등에 따른 원금손실(0~100%)발생가능 및 투자자귀속
**증권거래비용 등 추가 발생 가능
※채권:발행사 신용위험(부도, 파산 등)에 따른 원금손실 가능, 청약의 권유는 (예비,간이)투자설명서에 따름
※투자적격신용등급:채권의 경우 AAA및AA,A,BBB(각+,0,-)순, CP의 경우 A1및A2,A3(각각 +,0,-)순으로 구분 ※영업점계좌, 해외투자영업부 계좌 제외

**증권 준법감시인 심사필 제2023-02494호
※ 유효기간 : 2023.03.14 ~ 2023.03.16

**증권
거부(무료)XXX-XXX-XXXX","'[[Company]]에서 유튜브 세미나 참여를 통해 다양한 경품을 받을 수 있는 이벤트를 진행하며, 세부 사항은 홈페이지와 앱에서 확인 가능하다.'"
30,"(광고)최대10만원 지금 응모하세요!
**카드]
**카드로 [Service]응모하면 최대 10만원 캐시백!

■ 혜택1
**카드로 [Service]10만원 이상 *** 고객님께, 이용금액구간별로 총 11,100명을 추첨하여 캐시백 지급

**카드(체크) 회원

- 기간: 2023.6.1(목)~6.30(금)

▶10만원이상 20만원미만: 1만원(총 7천명) 
▶20만원이상 40만원미만: 2만원(총 3천명)
▶40만원이상 50만원미만: 4만원(총 1천명)
▶50만원이상: 10만원(총 1백명)

▶응모 바로가기 : [URL]

▶[Service]바로가기 : [URL]
 
- 당첨 확인
**카드 홈페이지 및 [Service]가능

- 혜택 제공
**카드결제계좌로 입금 예정

■혜택 2 
무신사에서 [Service]1만원이상 결제 시 5천원 캐시백
- 기간: 2023.6.1(목) ~ 6.30(금)
- 대상: 2022년 1월 1일 이후 [Service]이력이 없는 고객

▶이벤트 바로가기: 
[URL]

- 혜택 제공
**카드결제계좌로 입금 예정

■ 꼭 알아두세요 
- 혜택 1,2는 중복 적용 가능 
- 혜택 1은 응모 필수
**카드 [Service]2023.7.7(금)까지 매입완료된 이용금액에 한하며, 승인(매입)취소건은 제외 
**카드 해지 및 [Service]탈회 시 혜택 제공 제외

**카드 광고성 정보 수신에 *** 고객님께 발송되었습니다.(전 영업일자 기준)

**카드 고객센터(☎XXXX-XXXX)

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필
     230526-01904-LMS(2023.05.26)
=======================
**카드를 [Service].
[Service]매일매일 혜택을!
[URL]페이소개LMS 
=======================
※ 무료수신거부 ☎XXX-XXXX-XXXX","'**카드'를 사용하여 특정 서비스를 이용하면 이용금액에 따라 최대 10만원의 캐시백을 받을 수 있는 이벤트를 진행하고 있으며, 특정 온라인 쇼핑몰에서 해당 서비스를 이용하면 추가로 5천원의 캐시백 혜택이 제공된다."
31,"신용대출 이지론플러스 금리할인 안내!
**카드] 신용대출 이지론플러스 금리할인!

""간편한 신청, 중도상환수수료 NO!""

■ *** 고객님께 드리는 혜택:
- 가능 금액: 210만원
- 적용 금리: 연 19.60%
- 적용 기간: 2023.2.1 (수) 까지

■ 신청방법
1. [Service]
[URL]
2. 모바일 홈페이지  
 [URL]
**은행 자동화기기 
4. 금융서비스센터 ☎XXXX-XXXX / 고객센터 ☎XXXX-XXXX  

※ 신청가능시간 01:00 ~ 23:00

■ 꼭 알아두세요 
- 대출가능여부 및 대출가능금액은 2023년 1월 2일 기준이며 신청 당시 개인신용평점과 회사정책에 따라 변동될 수 있음
- 대출취급이 부적정한 경우(개인신용평점 낮음, 연체사유 발생 등) 대출이 제한 될 수 있음
- 취급수수료 및 중도상환수수료 없음
- 신청 전 상품설명서와 약관을 반드시 확인 필수
- 이지론플러스 금리: 연 5.9%~19.9% 
 (개인신용평점 등에 따라 차등 적용)
- 연체이자율: ""정상이자율+연체가산이자율(3%p)""로 법정 최고금리 (연20%) 이내에서 적용
- 이자 납입일에 이자를 납입하여야 함
- 대출상환방법: 원(리)금균등상환
- 상환능력에 비해 대출금이 과도할 경우, 귀하의 개인신용평점이 하락할 수 있음
- 개인신용평점 하락 시 금융거래와 관련된 불이익이 발생할 수 있음
- 일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있음
- 금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.

**카드 고객센터 (☎XXXX-XXXX) 

**카드의 영업정책에 따라 변경 또는 중단 될 수 있습니다.
**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.
(동의 여부는 전 영업일자 기준으로 발송 시점과 다를 수 있으니 양해를 부탁드립니다)
※ 여신금융협회 심의필 제 2022-L1f - 10699호 (2022.12.02 ~ 2023.12.01)
※ 무료수신거부 ☎XXX-XXXX-XXXX",'**카드'에서 신용대출 이지론플러스를 신청하면 중도상환수수료가 없는 특별한 금리 할인 혜택을 제공하는 이벤트를 진행하고 있습니다.
32,"100% 당첨 [Service]!
**카드] *** 고객님~ 축하합니다! 

*** 고객님께서는 5,000원 [Service]당첨되셨습니다.

[Service]바로 접속하고, ""머니 쿠폰 받기""를 누르시면 즉시 입금되어 현금처럼 사용하실 수 있습니다.

■ [Service]5,000원 적립쿠폰 받기!
1) [Service]및 쿠폰 받기 : [URL] 
2) ""머니 쿠폰 받기"" 누르기
3) 충전금액은 [Service]메뉴 > [Service]또는 타임라인에서 확인

※ [Service][Service]알림함에서 확인 가능
→ [Service]: [Service]하단의 더보기 > 우측 상단 종모양 클릭 시 확인 가능

※ 쿠폰 다운로드 에러 시, [Service]업데이트 필요

▶ 등록 기한 : 2022-09-30(금)
※ 등록 유효기간이 만료된 쿠폰의 기한연장 재발송은 불가

■ [Service]?
[Service]Pay App에서 현금처럼 쓸 수 있어요. 송금 및 충전이 가능하고 자동으로 결제수단 등록이 되어 [Service]방식을 이용하여 결제할 수 있습니다.

특별한 혜택 놓치지 마시고, 서둘러 등록해주세요!

**카드 광고성 정보 수신에 *** 고객님께 발송되었습니다. (전영업일자 기준)

**카드 고객센터(☎XXXX-XXXX)
**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필
     220831-02927-LMS (2022.08.31)


----------------------------------
세상 편리한 결제 [Service]설치
[URL]
생활편의업종 무이자할부
[URL]
----------------------------------
※ 무료수신거부 ☎XXX-XXXX-XXXX","고객이 특정 서비스에서 5,000원 쿠폰을 당첨되었으며, 해당 쿠폰을 사용하여 서비스 내에서 현금처럼 사용할 수 있다는 내용의 메시지입니다."
33,"시작해봐 너의 [Service]
**카드]
[Service]& 응모 시 5천 포인트리 적립

▶응모 바로가기: [URL]

■ 혜택 
행사기간 내 [Service]가입 &응모 시 5천포인트리 적립

■ 기간: 2022.6.8(수) ~ 6.30(목)

**카드 회원

■ 혜택제공
2022.7.15(금) 이내 적립 예정 

■ 꼭 알아두세요
- 응모 필수 ([Service]가능)
- 순서 관계 없이 기간내 가입&응모 완료 조건 
- [Service]신규등록 이벤트와 중복 불가
**카드 해지 및 [Service]시 대상에서 제외

■ [Service]
다양한 결제 수단을 등록하여 [Service]국내/해외 어디서나 쉽고 편리하게 결제할 수 있는 모바일 서비스

**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(전 영업일자 기준)

■ 문의
**카드 고객센터 (☎XXXX-XXXX)

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필
     220531-01653-LMS (2022.05.31)

세상 편리한 결제 [Service]설치
[URL]
※ 무료수신거부 ☎XXX-XXXX-XXXX",해당 카드사의 모바일 서비스를 가입하고 응모하면 포인트를 적립받을 수 있는 이벤트를 진행 중입니다.
34,"**카드 이벤트 안내
**카드]
인터파크에서도
[Service]!

▶ [Service]바로가기: [URL] 

■ 대상
본 문자 수신하고 [Service]및 이용한 고객 전원

■ 혜택 1
문자 수신 후 [Service]가입하면 1,000 포인트리 지급

■ 혜택 2
행사종료일까지 인터파크에서 [Service]30,000원 이상 결제 시 추가 5,000 포인트리 지급

■ 기간: 2022.5.1(일) ~ 5.29(일)

■ 혜택제공
- 행사1: 5.1~5.15 가입 고객은 5.16(월) 지급/5.16~5.29 가입 고객은 5.30(월) 지급
- 행사2: 6.24(금) 이내 지급

■ 꼭 알아두세요
- 공통 : 혜택 지급 시점에 [Service]시 혜택 지급 불가능
- 행사별 혜택 지급은 회원 1인당 1회에 한함
- 행사2. 인터파크 전체 카테고리(쇼핑, 티켓, 투어, 도서 등)를 포함하며, 인터파크 오프라인 가맹점(블루스퀘어 등) 및 실시간 항공권(국내선/국제선) 결제 건 제외
**카드 외 결제수단(결제계좌, 상품권, 포인트리)도 포함
- 행사2. 2022.6.10(금)까지 정상매입되지 않은 건은 혜택 지급에서 제외
- 포인트리 지급 내역은 [Service]타임라인에서 확인 가능
- 예산 소진 시 조기 종료 가능

**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(전 영업일자 기준)

■ 문의
**카드 고객센터 (☎XXXX-XXXX)

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.
※ 준법감시인 심의필
220427-01211-LMS(2022.04.27)

----------------------
세상 편리한 결제 [Service]설치
[URL]
투표만 해도 NFT 드려요
[URL]
----------------------
※ 무료수신거부 ☎XXX-XXXX-XXXX","'인터파크에서 특정 서비스를 이용하고 결제 시 포인트리를 지급하는 이벤트를 진행하며, 이벤트 참여 및 혜택 지급에 대한 세부 사항과 유의사항이 안내되어 있다.'"
35,"[Service]!
**카드] 
*** 고객님,
[Service]스타벅스 아메리카노(Tall) 쿠폰 받아가세요.

▶[Service]바로가기: [URL] 

■ 혜택
기간 동안(문자 수신일 포함) [Service]5,000원 이상 1회 이용 시
스타벅스 아메리카노(Tall) 쿠폰 제공(기간 중 1회)

■ 기간
2021.11.15 ~ 2021.11.21

■ 대상 
**카드/가족회원 제외)

■ 혜택제공
**카드에 등록된 본인 휴대전화번호로 발송 예정

■ 꼭 알아두세요
-응모 불필요
-1인 1회, 본인회원에 한하여 혜택 제공
-국세, 지방세 및 환금성(상품권 등) 업종 제외
-취소 및 정상매입되지 않은 이용금액은 제외
**카드 해지 시 대상에서 제외

**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(동의 여부는 전 영업일자 기준으로 발송 시점과 다를 수 있으니 양해를 부탁드립니다.)

■ 문의
**카드 고객센터 (☎XXXX-XXXX)

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필 210917-03258-LMS
※ 무료수신거부 ☎XXX-XXXX-XXXX",해당 카드 서비스를 이용하면 스타벅스 아메리카노 쿠폰을 제공하는 이벤트 진행 중.
36,"예금상품비교서비스
**은행] 
[서비스안내] 
예적금 비교 서비스 오픈!  
매번 최고금리는 높은데  
내가 받을 수 있는 금리는 낮아요 T_T 

모두가 받는 금리 말고,  
내가 받는 금리를 확인해서 보여주니까  
이제 다른 금융기관 상품의 금리까지 꼼꼼하게 비교하세요!  

▶ 비교하러가기 :[URL] 

[유의사항]   
※ 본 서비스는 머니버스 가입 후 이용 가능합니다.   
※ 금융소비자는 해당 상품 또는 서비스에 대해 설명받을 권리가 있습니다.   
※ 본 서비스에 관한 계약을 체결하기 전에 해당 약관을 반드시 읽어보시기 바랍니다.   
※ 이 광고물은 법령 및 내부통제 기준에 따른 관련 절차를 거쳐 제공됩니다.   
**은행 고객상담센터 XXXX-XXXX (평일 오전 9시 ~ 오후 6시/주말 및 공휴일 휴무)로 부탁드립니다. 
준법감시인 사전심사필 제2023-12928-3호(2023.06.27 ~ 2024.06.27) 
/거부(무료)XXX-XXX-XXXX",'**은행'이 개인별로 최적화된 예적금 금리를 비교해주는 새로운 서비스를 오픈하였음을 알리는 메시지입니다.
37,"SOL은 이체수수료가 O원!
**은행] 
조건 없이 누구나 수수료 O원! 
세상에서 제일 아까운 이.체.수.수.료 
이제 [Service](SOL)에서 무료로 이체하세요 

▶ 마음껏 이체하러 가기 
[URL] 

▶ 시행일: 2023.01.01(일) 
**은행 계좌로 이체 시 발생되는 수수료(건당 500원) 
▶ 면제대상: [Service](SOL) 이용 고객 전체 


※ 꼭 알아두세요. 
- 이체수수료 면제는 개인고객 및 개인뱅킹 채널에 한합니다. 
- 이 광고는 법령 및 내부통제 기준에 따른 관련 절차를 거쳐 제공됩니다.  
**은행 고객상담센터 XXXX-XXXX(평일 오전9시~오후6시/주말 및 공휴일 휴무)로 부탁드립니다.  

준법감시인 사전심사필 제2023-10134-1호 (2023. 01. 12 ~2024. 01. 12) 
/거부(무료)XXX-XXX-XXXX",'**은행'이 제공하는 'SOL' 서비스를 통해 이체 수수료를 무료로 이용할 수 있는 이벤트를 진행하고 있음을 알리는 메시지입니다.
38,"[Web발신]
**은행]
커피쿠폰 마감 임박!

*** 고객님 올해가 가기 전에
오픈뱅킹 가입하고
따듯한 스타벅스 아메리카노(T) 쿠폰 꼭 받으세요!

▶ 이벤트 자세히 보기 : [URL]

■ 기간 : 2022.12.31까지
**은행 오픈뱅킹을 한번도 가입하지 않은 *** 고객님
■ 쿠폰 받는 방법: [Service]가입 후 이벤트 페이지에서 ‘쿠폰 발급 받기’ 누르기

**은행의 대표 스마트폰뱅킹 브랜드입니다.
**은행에 개설된 본인 명의 계좌를 조회하고, 이체 등을 할 수 있는 서비스입니다.
**은행 고객센터(XXXX-XXXX>0>4)
※ 본 홍보물은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다.
※ 본 홍보물은 2022년 12월 31일까지 유효합니다.
준법감시인 심의필 제2022-광고-08197호(2022.11.11)
무료수신거부 XXX-XXX-XXXX",'은행에서 오픈뱅킹 가입 고객을 대상으로 스타벅스 아메리카노 쿠폰을 제공하는 이벤트를 진행 중입니다.'
39,"[Web발신]
**증권]
**은행이 발행한 만기가 1년 미만인 '초저위험' 채권을 안내 드려요!


■ 채권명 : 산업금융채권 21신이0300-0401-2
- 만기일 : 2024년 4월 1일 (342일)
- 신용등급 : AAA (23.4.20, 한기평)
- 매수금리 : 3.31% (23.4.25 기준)
**은행환산수익률(세전) : 연 3.70% (23.4.25 기준)
- 이자지급유형 : 3개월 이표채
- 위험등급 : 초저위험, 5등급

■ 장외채권 보러가기 : bit.ly/mstock_bond

**증권 모바일앱 M-STOCK에서 채권 모의투자계산을 통해 이자 및 만기시 현금흐름 확인 가능해요.

■ 자세한 내용은 M-STOCK 앱에서 확인하실 수 있어요. 투자상담문의는 가까운 지점 또는 디지털투자상담센터(XXXX-XXXX), 업무관련문의는 고객센터(XXXX-XXXX)로 해주세요.


(투자자 유의사항)
※ 최소 1천원 단위부터 매수가능
※ 수익률 및 잔존만기는 23년 4월 25일 기준으로, 매매시점에 변동가능
※ 판매 한도소진 시 조기 마감 (매수 가능시간 : 09:00~17:00)
※ 중도 매도시 원금 손실 가능
※ 투자전 설명 청취 및 상품설명서 필독
※ 예금자보호법상 보호상품 *** 고객님
※ 청약의 권유는 (예비,간이)투자설명서에 따름
※ 자산가격 변동, 신용등급 하락 등에 따른 원금 손실(0~100%)발생가능 및 투자자 귀속
**은행,AAA,2023.4.20 한기평)신용위험에 따른 원금 손실 가능
※ AAA/AA·A·BBB각 +,0,- 순으로 투자적격등급 구분
※ 본 채권수익률은 현행 세법 기준으로 작성되었으며, 금융투자소득세 시행시 실제수익률과 달라질 수 있습니다.

**증권 준법감시인 심사필 제 23 - 535호(2023.04.25~2024.04.24)
무료수신거부 XXX-XXXX-XXXX","'**증권'에서 1년 미만 만기의 '초저위험' 산업금융채권을 소개하며, 해당 채권의 상세 정보와 매수 방법, 투자 유의사항 등을 안내하는 메시지입니다."
